NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE22886_NEUTROPHIL_VS_DC_UP	GSE22886_NEUTROPHIL_VS_DC_UP		143	0.41412446	1.5993879	0.024390243	0.07503065	0.957	4184	tags=44%, list=27%, signal=60%	
GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_UP	GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_UP		163	0.3118597	1.5993187	0.0	0.0749502	0.957	2195	tags=21%, list=14%, signal=25%	
GSE2585_THYMIC_MACROPHAGE_VS_MTEC_DN	GSE2585_THYMIC_MACROPHAGE_VS_MTEC_DN		157	0.33566803	1.598256	0.0038535646	0.075398825	0.957	1957	tags=20%, list=13%, signal=23%	
GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_48H_UP	GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_48H_UP		170	0.33343625	1.598186	0.009765625	0.075321	0.957	2176	tags=21%, list=14%, signal=24%	
GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_UP	GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_UP		171	0.35876456	1.5978552	0.00811359	0.07539878	0.957	2390	tags=24%, list=16%, signal=28%	
GSE15330_LYMPHOID_MULTIPOTENT_VS_PRO_BCELL_DN	GSE15330_LYMPHOID_MULTIPOTENT_VS_PRO_BCELL_DN		170	0.32577103	1.5977049	0.010204081	0.07537754	0.957	1934	tags=22%, list=13%, signal=25%	
GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP	GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP		149	0.36240932	1.5974478	0.0019120459	0.075387836	0.957	1681	tags=17%, list=11%, signal=19%	
GSE27241_CTRL_VS_DIGOXIN_TREATED_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN	GSE27241_CTRL_VS_DIGOXIN_TREATED_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN		171	0.36796644	1.5962592	0.025742574	0.075947195	0.958	3729	tags=39%, list=24%, signal=51%	
GSE40274_CTRL_VS_FOXP3_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_FOXP3_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		172	0.37514284	1.5960042	0.027196653	0.075976536	0.959	3636	tags=33%, list=24%, signal=42%	
GSE3982_NKCELL_VS_TH1_DN	GSE3982_NKCELL_VS_TH1_DN		174	0.35032728	1.593758	0.031558186	0.077038266	0.961	1793	tags=18%, list=12%, signal=20%	
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP	GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP		173	0.31789023	1.5930638	0.0019723866	0.077314176	0.962	1600	tags=16%, list=10%, signal=18%	
GSE32034_LY6C_HIGH_VS_LOW_MONOCYTE_UP	GSE32034_LY6C_HIGH_VS_LOW_MONOCYTE_UP		158	0.31652507	1.5927562	0.001968504	0.077355795	0.962	3665	tags=33%, list=24%, signal=43%	
GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_DN	GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_DN		165	0.35689464	1.5911707	0.02016129	0.07810241	0.963	1408	tags=16%, list=9%, signal=18%	
GSE17721_POLYIC_VS_GARDIQUIMOD_2H_BMDC_DN	GSE17721_POLYIC_VS_GARDIQUIMOD_2H_BMDC_DN		165	0.33530754	1.5911679	0.020242915	0.07798772	0.963	1818	tags=19%, list=12%, signal=22%	
GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN	GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN		170	0.5420427	1.5908394	0.09465021	0.07805835	0.964	2733	tags=45%, list=18%, signal=54%	
GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_DN	GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_DN		165	0.33995613	1.5901603	0.018	0.07834678	0.964	1514	tags=16%, list=10%, signal=17%	
GSE43955_10H_VS_30H_ACT_CD4_TCELL_UP	GSE43955_10H_VS_30H_ACT_CD4_TCELL_UP		170	0.32228205	1.5896745	0.001980198	0.0784273	0.964	1813	tags=19%, list=12%, signal=21%	
GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_UP	GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_UP		181	0.32420218	1.5887069	0.003929273	0.07883461	0.965	1974	tags=24%, list=13%, signal=28%	
GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_DN	GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_DN		174	0.34707764	1.588534	0.010615711	0.07882967	0.965	1217	tags=16%, list=8%, signal=17%	
GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_UP	GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_UP		164	0.53036374	1.5881875	0.126	0.07892106	0.966	2023	tags=36%, list=13%, signal=41%	
GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_DN	GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_DN		163	0.36449322	1.587499	0.037109375	0.07918195	0.966	1608	tags=23%, list=10%, signal=25%	
GSE3982_MAST_CELL_VS_BCELL_DN	GSE3982_MAST_CELL_VS_BCELL_DN		167	0.3537823	1.5870333	0.009765625	0.079301335	0.966	1726	tags=20%, list=11%, signal=23%	
GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_DN	GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_DN		121	0.387387	1.5864843	0.0075901328	0.079499505	0.966	1986	tags=26%, list=13%, signal=29%	
GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP	GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP		132	0.37137228	1.5854013	0.013752456	0.079982325	0.966	1962	tags=24%, list=13%, signal=28%	
GSE19512_NAUTRAL_VS_INDUCED_TREG_DN	GSE19512_NAUTRAL_VS_INDUCED_TREG_DN		155	0.34907836	1.5853816	0.013888889	0.079881184	0.966	1502	tags=15%, list=10%, signal=17%	
GSE3039_CD4_TCELL_VS_B2_BCELL_UP	GSE3039_CD4_TCELL_VS_B2_BCELL_UP		170	0.33674282	1.5852013	0.006521739	0.079861075	0.966	3167	tags=30%, list=21%, signal=37%	
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_3H_UP	GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_3H_UP		150	0.34701017	1.5848681	0.0019493178	0.07993926	0.966	2518	tags=29%, list=16%, signal=35%	
GSE25677_MPL_VS_MPL_AND_R848_STIM_BCELL_UP	GSE25677_MPL_VS_MPL_AND_R848_STIM_BCELL_UP		136	0.35334128	1.5841622	0.018292682	0.080191925	0.966	1092	tags=15%, list=7%, signal=16%	
GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP		166	0.3320989	1.5828664	0.004149378	0.08074372	0.968	1648	tags=17%, list=11%, signal=19%	
GSE33425_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN	GSE33425_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN		173	0.3208653	1.5827225	0.008438818	0.08069771	0.968	2644	tags=23%, list=17%, signal=27%	
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_UP	GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_UP		160	0.342356	1.5823942	0.003992016	0.08079855	0.968	1622	tags=16%, list=11%, signal=18%	
GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP	GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP		173	0.33262363	1.5822104	0.012526096	0.08078218	0.968	2651	tags=21%, list=17%, signal=26%	
GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_DN	GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_DN		168	0.3696491	1.5816419	0.019157087	0.08099101	0.968	2908	tags=32%, list=19%, signal=39%	
GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_DN	GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_DN		163	0.3571818	1.5814134	0.037848607	0.08099009	0.968	2493	tags=29%, list=16%, signal=35%	
GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_DN	GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_DN		154	0.42761263	1.5810134	0.00589391	0.08110273	0.969	3521	tags=39%, list=23%, signal=50%	
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_DN	GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_DN		163	0.44412768	1.5796301	0.07770961	0.081743576	0.97	2866	tags=36%, list=19%, signal=44%	
GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		150	0.36054274	1.5782787	0.027777778	0.08237668	0.971	2792	tags=29%, list=18%, signal=35%	
GSE17721_0.5H_VS_8H_POLYIC_BMDC_DN	GSE17721_0.5H_VS_8H_POLYIC_BMDC_DN		172	0.33093005	1.5782142	0.01968504	0.08230013	0.971	2595	tags=31%, list=17%, signal=37%	
GSE3982_MAC_VS_TH1_UP	GSE3982_MAC_VS_TH1_UP		166	0.32138166	1.5781345	0.014256619	0.08222844	0.971	1870	tags=22%, list=12%, signal=24%	
GSE20715_0H_VS_24H_OZONE_LUNG_DN	GSE20715_0H_VS_24H_OZONE_LUNG_DN		160	0.33233103	1.5778	0.003976143	0.082281895	0.971	2443	tags=26%, list=16%, signal=30%	
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_DN	GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_DN		160	0.32572123	1.5776201	0.004140787	0.08224768	0.971	1506	tags=17%, list=10%, signal=19%	
GSE17721_CTRL_VS_POLYIC_24H_BMDC_DN	GSE17721_CTRL_VS_POLYIC_24H_BMDC_DN		167	0.341298	1.5769098	0.021568628	0.08255104	0.971	2506	tags=26%, list=16%, signal=31%	
GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP	GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP		135	0.33204806	1.5757152	0.008421052	0.08306914	0.971	2730	tags=26%, list=18%, signal=31%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP		161	0.34325254	1.5753661	0.026915114	0.08313823	0.971	2006	tags=24%, list=13%, signal=28%	
GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN	GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN		170	0.32411033	1.5750443	0.004016064	0.08320046	0.971	2328	tags=24%, list=15%, signal=28%	
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_DN	GSE25088_WT_VS_STAT6_KO_MACROPHAGE_DN		166	0.3597168	1.5750405	0.015810277	0.083082445	0.971	2747	tags=25%, list=18%, signal=30%	
GSE24210_TCONV_VS_TREG_UP	GSE24210_TCONV_VS_TREG_UP		156	0.29751158	1.5747195	0.0	0.08314521	0.972	1753	tags=18%, list=11%, signal=20%	
GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN	GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN		92	0.44220215	1.57423	0.011650485	0.08332621	0.972	2910	tags=32%, list=19%, signal=39%	
GSE17721_CTRL_VS_PAM3CSK4_4H_BMDC_DN	GSE17721_CTRL_VS_PAM3CSK4_4H_BMDC_DN		164	0.33986083	1.573785	0.019305019	0.08346831	0.972	2696	tags=30%, list=18%, signal=36%	
GSE30083_SP3_VS_SP4_THYMOCYTE_DN	GSE30083_SP3_VS_SP4_THYMOCYTE_DN		175	0.34816593	1.5736278	0.025096525	0.08344413	0.972	2605	tags=27%, list=17%, signal=33%	
GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN	GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN		146	0.37112215	1.5709692	0.03448276	0.084843926	0.972	2190	tags=24%, list=14%, signal=28%	
GSE29618_BCELL_VS_MDC_UP	GSE29618_BCELL_VS_MDC_UP		178	0.39487886	1.5702143	0.056	0.085147955	0.973	2849	tags=33%, list=19%, signal=40%	
GSE14350_IL2RB_KO_VS_WT_TREG_DN	GSE14350_IL2RB_KO_VS_WT_TREG_DN		173	0.31371692	1.5694832	0.007889546	0.08552245	0.974	2443	tags=22%, list=16%, signal=26%	
GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_DN	GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_DN		149	0.38491347	1.5689408	0.02736842	0.08572408	0.975	2261	tags=25%, list=15%, signal=29%	
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_DN	GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_DN		155	0.34298214	1.5688486	0.01	0.08565851	0.975	1805	tags=20%, list=12%, signal=22%	
GSE17721_POLYIC_VS_CPG_2H_BMDC_DN	GSE17721_POLYIC_VS_CPG_2H_BMDC_DN		164	0.34016582	1.5680155	0.025540275	0.08600277	0.975	2418	tags=26%, list=16%, signal=31%	
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_DN	GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_DN		168	0.37183982	1.5677757	0.04489796	0.08600945	0.975	2809	tags=29%, list=18%, signal=35%	
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_UP	GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_UP		142	0.34602368	1.5672852	0.0038461538	0.08619912	0.975	3626	tags=35%, list=24%, signal=45%	
GSE3982_MAST_CELL_VS_DC_DN	GSE3982_MAST_CELL_VS_DC_DN		170	0.3381924	1.5664004	0.030181086	0.08663144	0.975	2806	tags=28%, list=18%, signal=33%	
GSE37301_PRO_BCELL_VS_CD4_TCELL_DN	GSE37301_PRO_BCELL_VS_CD4_TCELL_DN		129	0.39675078	1.5663844	0.019417476	0.086519	0.975	2944	tags=29%, list=19%, signal=36%	
GSE17721_0.5H_VS_12H_LPS_BMDC_DN	GSE17721_0.5H_VS_12H_LPS_BMDC_DN		166	0.35060784	1.5661248	0.03368421	0.086553544	0.975	1988	tags=25%, list=13%, signal=28%	
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN		156	0.31628433	1.5659522	0.002057613	0.08652556	0.975	2500	tags=23%, list=16%, signal=27%	
GSE17721_CTRL_VS_LPS_2H_BMDC_DN	GSE17721_CTRL_VS_LPS_2H_BMDC_DN		158	0.3731359	1.5658643	0.017681729	0.08646222	0.975	2354	tags=28%, list=15%, signal=33%	
GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_DN	GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_DN		170	0.35034698	1.5653276	0.027944112	0.08662105	0.976	2120	tags=25%, list=14%, signal=28%	
GSE22589_HEALTHY_VS_SIV_INFECTED_DC_DN	GSE22589_HEALTHY_VS_SIV_INFECTED_DC_DN		160	0.3576785	1.5651672	0.009746589	0.08657087	0.976	2411	tags=24%, list=16%, signal=28%	
GSE17721_12H_VS_24H_LPS_BMDC_UP	GSE17721_12H_VS_24H_LPS_BMDC_UP		174	0.3520482	1.5648742	0.027290449	0.08661285	0.976	2489	tags=30%, list=16%, signal=35%	
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_UP	GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_UP		174	0.34845713	1.5636076	0.023904383	0.08722657	0.976	2446	tags=26%, list=16%, signal=30%	
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_CD4_TCELL_UP	GSE37301_HEMATOPOIETIC_STEM_CELL_VS_CD4_TCELL_UP		150	0.38395107	1.5631878	0.043209877	0.08733498	0.976	3158	tags=31%, list=21%, signal=38%	
GSE22611_NOD2_VS_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP	GSE22611_NOD2_VS_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP		162	0.3073024	1.562774	0.0041067763	0.087436356	0.976	2112	tags=21%, list=14%, signal=24%	
GSE17721_12H_VS_24H_CPG_BMDC_UP	GSE17721_12H_VS_24H_CPG_BMDC_UP		168	0.33495072	1.5626998	0.017475728	0.08735286	0.976	1850	tags=23%, list=12%, signal=25%	
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP	GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP		169	0.34410542	1.5626246	0.02736842	0.087277174	0.976	1944	tags=21%, list=13%, signal=23%	
GSE7852_TREG_VS_TCONV_UP	GSE7852_TREG_VS_TCONV_UP		179	0.3258838	1.5613878	0.01968504	0.087886676	0.976	2967	tags=27%, list=19%, signal=34%	
GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN	GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN		176	0.35357857	1.5599858	0.033932135	0.08855413	0.976	2680	tags=22%, list=17%, signal=26%	
GSE20727_CTRL_VS_DNFB_ALLERGEN_TREATED_DC_UP	GSE20727_CTRL_VS_DNFB_ALLERGEN_TREATED_DC_UP		167	0.3033633	1.559974	0.0040650405	0.08843772	0.976	1987	tags=17%, list=13%, signal=20%	
GSE17721_CTRL_VS_LPS_12H_BMDC_DN	GSE17721_CTRL_VS_LPS_12H_BMDC_DN		157	0.32638374	1.5597954	0.014198783	0.08842942	0.976	1797	tags=21%, list=12%, signal=24%	
GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP	GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP		170	0.30924582	1.5584087	0.0116731515	0.08915585	0.977	2545	tags=24%, list=17%, signal=29%	
GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP		161	0.37447026	1.5581084	0.028901733	0.089222476	0.977	1472	tags=25%, list=10%, signal=27%	
GSE40274_CTRL_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		108	0.34804708	1.5580739	0.01010101	0.08911996	0.977	841	tags=15%, list=5%, signal=16%	
GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP	GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP		177	0.4178604	1.5578476	0.07581967	0.08914257	0.977	1466	tags=20%, list=10%, signal=22%	
GSE10325_MYELOID_VS_LUPUS_MYELOID_DN	GSE10325_MYELOID_VS_LUPUS_MYELOID_DN		178	0.4896562	1.5574085	0.114107884	0.08929588	0.977	2639	tags=42%, list=17%, signal=50%	
GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_DN	GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_DN		167	0.3139694	1.5570153	0.008213553	0.08941941	0.978	1681	tags=18%, list=11%, signal=20%	
GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_DN	GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_DN		149	0.39731282	1.5567822	0.06420233	0.08941123	0.978	2639	tags=36%, list=17%, signal=43%	
GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_UP	GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_UP		180	0.32416221	1.555767	0.01863354	0.08995897	0.978	2562	tags=26%, list=17%, signal=31%	
GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP	GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP		138	0.3257437	1.5553194	0.0124223605	0.09012138	0.978	2789	tags=32%, list=18%, signal=39%	
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_DN	GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_DN		176	0.43548992	1.5552144	0.0787234	0.09007334	0.978	1749	tags=32%, list=11%, signal=35%	
GSE15767_MED_VS_SCS_MAC_LN_UP	GSE15767_MED_VS_SCS_MAC_LN_UP		174	0.3171615	1.5541166	0.012096774	0.09059712	0.978	1527	tags=17%, list=10%, signal=18%	
GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_DN	GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_DN		149	0.33831537	1.5538768	0.0037313432	0.090630755	0.978	1973	tags=21%, list=13%, signal=24%	
GSE36527_CD62L_HIGH_CD69_NEG_VS_CD62L_LOW_CD69_POS_TREG_KLRG1_NEG_DN	GSE36527_CD62L_HIGH_CD69_NEG_VS_CD62L_LOW_CD69_POS_TREG_KLRG1_NEG_DN		151	0.32793114	1.5537779	0.003868472	0.0905621	0.978	1577	tags=19%, list=10%, signal=20%	
GSE21927_UNTREATED_VS_GMCSF_IL6_TREATED_BONE_MARROW_DN	GSE21927_UNTREATED_VS_GMCSF_IL6_TREATED_BONE_MARROW_DN		150	0.32720304	1.5535479	0.00589391	0.090571955	0.978	2957	tags=29%, list=19%, signal=36%	
GSE40666_UNTREATED_VS_IFNA_STIM_CD8_TCELL_90MIN_UP	GSE40666_UNTREATED_VS_IFNA_STIM_CD8_TCELL_90MIN_UP		124	0.45715007	1.5526195	0.007662835	0.09096778	0.979	2163	tags=28%, list=14%, signal=33%	
GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN	GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN		161	0.34379888	1.5525221	0.033195022	0.09090604	0.979	1895	tags=20%, list=12%, signal=23%	
GSE29949_MICROGLIA_VS_DC_BRAIN_DN	GSE29949_MICROGLIA_VS_DC_BRAIN_DN		149	0.35845172	1.5521508	0.0057471264	0.09099617	0.979	3014	tags=32%, list=20%, signal=40%	
GSE17721_LPS_VS_CPG_6H_BMDC_UP	GSE17721_LPS_VS_CPG_6H_BMDC_UP		174	0.30627763	1.5517263	0.007920792	0.09113115	0.979	1909	tags=24%, list=12%, signal=27%	
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IFNG_TNF_TREATED_MACROPHAGE_UP	GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IFNG_TNF_TREATED_MACROPHAGE_UP		154	0.36736542	1.5512164	0.005859375	0.09133554	0.979	2801	tags=32%, list=18%, signal=39%	
GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_UP	GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_UP		165	0.31006703	1.5492759	0.013671875	0.092452556	0.98	1722	tags=18%, list=11%, signal=20%	
GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_DN	GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_DN		93	0.38603336	1.548913	0.01632653	0.09255861	0.982	2896	tags=32%, list=19%, signal=40%	
GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDC_DN	GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDC_DN		169	0.30979076	1.5477108	0.008179959	0.09322717	0.982	2184	tags=21%, list=14%, signal=25%	
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_UP	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_UP		165	0.3108313	1.5472242	0.007874016	0.093403906	0.982	1854	tags=18%, list=12%, signal=20%	
GSE2706_2H_VS_8H_LPS_STIM_DC_UP	GSE2706_2H_VS_8H_LPS_STIM_DC_UP		167	0.34301266	1.5467755	0.020833334	0.09352643	0.982	2702	tags=22%, list=18%, signal=26%	
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_DN	GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_DN		146	0.31449068	1.5464379	0.00811359	0.09362048	0.982	3133	tags=28%, list=20%, signal=35%	
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_RAG2_KO_NK_CELL_DN	GSE37301_HEMATOPOIETIC_STEM_CELL_VS_RAG2_KO_NK_CELL_DN		155	0.36453593	1.5453677	0.037328094	0.09413498	0.983	2832	tags=30%, list=18%, signal=37%	
GSE14415_NATURAL_TREG_VS_TCONV_UP	GSE14415_NATURAL_TREG_VS_TCONV_UP		135	0.3428232	1.5453279	0.035363458	0.0940427	0.983	1629	tags=20%, list=11%, signal=22%	
GSE30083_SP1_VS_SP2_THYMOCYTE_DN	GSE30083_SP1_VS_SP2_THYMOCYTE_DN		154	0.41877598	1.5449668	0.0074766357	0.094143905	0.983	2388	tags=26%, list=16%, signal=30%	
GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN	GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN		157	0.29291514	1.5448425	0.008064516	0.09408945	0.983	2212	tags=24%, list=14%, signal=27%	
GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_UP	GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_UP		174	0.31344122	1.5444784	0.009803922	0.09418578	0.983	1885	tags=18%, list=12%, signal=21%	
GSE24292_WT_VS_PPARG_KO_MACROPHAGE_UP	GSE24292_WT_VS_PPARG_KO_MACROPHAGE_UP		179	0.34292343	1.5443985	0.025974026	0.09411557	0.983	2137	tags=23%, list=14%, signal=26%	
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN	GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN		167	0.37429205	1.5431031	0.049281314	0.0948552	0.984	1948	tags=23%, list=13%, signal=26%	
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN		154	0.31038526	1.5417597	0.0	0.09556186	0.985	3064	tags=30%, list=20%, signal=37%	
