	symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensgene
232	PTPN12	5402.7676132174	-0.426670371887147	0.098348806315325	7.66298565911259e-07	0.000195185086644127	ENSG00000127947
233	RBM33	2016.82133738057	-0.225696779350907	0.0522897986813472	7.85782459109254e-06	0.000854211275906905	ENSG00000184863
234	AC005229.4	33.5643159231848	0.574589341052552	0.30047954558197	0.000162975741890252	0.00558988677673586	NA
235	CCL24	21.9458445270462	-0.820824986911398	0.520592673116054	0.000119938925617902	0.00461799729595672	ENSG00000106178
236	NCF1	1125.19012178156	0.463118501877082	0.193885340454255	0.000235733856900635	0.00693843318810868	ENSG00000158517
237	ZNF800	1278.83592594196	-0.292530824644135	0.0847615940990499	0.000148184618935938	0.00535618140169924	ENSG00000048405
238	AVL9	1385.4287505828	-0.409072127593333	0.130671629034985	9.09214511346716e-05	0.00390991759830755	ENSG00000105778
239	ZNF746	545.590353930704	-0.414319338715888	0.136035622182827	0.000107259977299181	0.00427909156423992	ENSG00000181220
240	CDK13	1087.70759870434	-0.244937631115038	0.0693305006545227	0.000170490967036485	0.00570311916296524	ENSG00000065883
241	CNOT4	1221.02296443667	-0.38971183085427	0.115029080796768	5.39454219232666e-05	0.00275871472345045	ENSG00000080802
242	GIMAP4	981.48122486716	0.94092798457718	0.36200741631294	4.17336487187305e-06	0.000573299689436274	ENSG00000133574
243	MET	315.319868088548	-0.630248600773801	0.403951063649446	0.000258660294477274	0.00731776657401137	ENSG00000105976
244	CXorf38	639.721540227791	0.34714653994528	0.10733615393764	0.000163750552614082	0.00558988677673586	ENSG00000185753
245	AMER1	56.8506344941235	0.54162118716473	0.218208516068652	5.71284082087812e-05	0.00289168844465985	ENSG00000184675
246	ZMYM3	82.3408093161885	0.687145438623959	0.316477619247309	3.37341682530976e-05	0.00211757847636151	ENSG00000147130
247	TLR8-AS1	21.7369480740375	0.73910047494823	0.41003484959331	8.23462537595933e-05	0.00368471665893856	ENSG00000233338
248	CLIC4P3	107.352535597223	-0.553830901092603	0.235451577903237	6.78620323445785e-05	0.00324480167945144	NA
249	MIR503HG	12.6685708187246	-0.852189818737137	0.706717012461111	0.000213162390297303	0.00653592331263675	NA
250	FIRRE	101.304377418944	0.644733068166425	0.266030795186202	2.06912886061762e-05	0.00155223433734514	ENSG00000213468
251	AC234772.2	15.6618102588978	-0.713631731313644	0.476927292243176	0.000205899384602905	0.00638673852240158	NA
252	FTX	927.380918956251	-0.379486265720329	0.123320475110375	0.000169520253130588	0.00570311916296524	ENSG00000230590
253	XIST	1715.55992536793	3.10942479273671	0.771395317438736	1.30530129353024e-08	1.1525810421872e-05	ENSG00000229807
254	LEPROTL1	454.205941766403	0.44887980646753	0.146939414938783	5.80049046274073e-05	0.00291427540832079	ENSG00000104660
255	PDP1	957.613140080286	0.469437671116852	0.192958212132787	0.000193456183179528	0.00615261425303443	ENSG00000164951
256	JRK	88.1007860212068	-0.557440215363864	0.192633465918994	1.42986526835588e-05	0.0012542096343956	ENSG00000234616
257	NSMCE2	1199.48437017987	-0.429476743927921	0.154170324559299	0.000168074672259521	0.00569347579047916	ENSG00000156831
258	TRPS1	3571.65299992392	-0.313689426921671	0.0877270747220529	7.49433557949378e-05	0.00347071590036347	ENSG00000104447
259	ARFGEF1	1848.70499243735	-0.286523427848274	0.0817033300787457	0.000128802098134778	0.00483281526854148	ENSG00000066777
260	POLB	143.066894021396	0.474004159780974	0.152911201798785	3.26720932606892e-05	0.00210068871474674	ENSG00000070501
261	ADAM9	2792.42557539918	-0.337503803393513	0.10190324015111	0.000143325278445181	0.00522959590359898	ENSG00000168615
262	GSDMD	715.024887458749	0.529268626891994	0.185222275751168	2.50018480784691e-05	0.00174289198841749	ENSG00000104518
263	AGPAT5	105.323363110487	0.500764790952328	0.200099728046116	9.98831231231803e-05	0.00411324408144236	ENSG00000155189
264	OSR2	204.686465554196	0.90210192628908	0.37148492748185	7.59688003738503e-06	0.000854211275906905	ENSG00000164920
265	ZNF704	33.0954986798438	-0.635450816836352	0.42667243899439	0.000296697541096973	0.00797944675122942	ENSG00000164684
266	EBAG9	107.918762263778	0.340567887745331	0.107335685042197	0.000217739440963671	0.00658438104010005	ENSG00000147654
267	FGFR1	252.74068270193	-0.574886169055597	0.272012169963029	9.83438553651507e-05	0.00409611435318057	ENSG00000077782
268	TMEM65	538.645625131915	-0.316132841308355	0.102886715990033	0.000406982115832347	0.00978308189509879	ENSG00000164983
269	ASPH	8286.49130706279	-0.469320525258669	0.174752942922663	0.000108137485183516	0.00428826644088523	ENSG00000198363
270	TNKS	762.201051190386	-0.343765100016967	0.0960627645199206	5.18590091622072e-05	0.00274749030541374	ENSG00000173273
271	PSAT1	199.31950414373	-1.52455954286748	0.351651929567693	6.34516369580805e-08	3.11265530188806e-05	ENSG00000135069
272	GOLM1	345.674527786005	0.568370127478541	0.266525128181045	0.00010030192615677	0.00411324408144236	ENSG00000135052
273	KLF4	3140.53245642761	0.543527422683729	0.191982565875113	2.1401554694692e-05	0.0015824842209048	ENSG00000136826
274	PBX3	524.670497068532	-0.33922285275594	0.106010427911479	0.000203127172879501	0.00631553850889435	ENSG00000167081
275	FAM129B	4815.44221095605	-0.407099544267805	0.122237746947443	5.00285675641069e-05	0.0026825548256446	NA
276	TOR4A	1595.70913517246	-0.448938123680355	0.130668241111103	1.77136394613087e-05	0.00142192214948506	ENSG00000198113
277	SLC31A2	669.494651064811	0.354282385559242	0.110757304617451	0.000166858761292057	0.00566678023926485	ENSG00000136867
278	SIGMAR1	213.388711562224	0.388606841360736	0.130552979230022	0.000197903405060826	0.00623529708753191	ENSG00000147955
279	GLIS3	625.776569842545	-0.593460132006747	0.381591096410287	0.000326079056755087	0.00845189257675369	ENSG00000107249
280	UBAP1	4745.56895803814	-0.267386333734766	0.0626321838056062	7.03341713192783e-06	0.000823581179149462	ENSG00000165006
281	IARS	1869.88214723409	-0.475474067311202	0.150469896049129	2.6623436253259e-05	0.00183660111028341	NA
282	IFNB1	202.71107175583	2.18834106313208	0.484509868487383	1.82938798179988e-08	1.42530845993761e-05	ENSG00000171855
283	KANK1	6253.64733605236	-0.98393182090437	0.362631587991335	2.8953742507875e-06	0.000467673560386347	ENSG00000107104
284	CD72	55.4884933574825	0.548351950828717	0.208325512137845	3.47595564233171e-05	0.00215919219884351	ENSG00000137101
285	FAM201A	12.5035702386248	-0.77143073199544	0.696532839006511	0.000311277227301864	0.00821288222233704	NA
286	VLDLR-AS1	14.9896781644119	-0.859035977901156	0.721938819233412	0.000210225077568852	0.00647542128464988	ENSG00000236404
287	KLHL9	736.528471519474	-0.467397347122174	0.122893578083784	3.48190298019625e-06	0.000518177583962914	ENSG00000198642
288	CD274	441.767217287546	0.713186998855	0.384581695357066	7.82344865611774e-05	0.00356087895018142	ENSG00000120217
289	ZBTB34	608.08469551018	-0.36214775960643	0.120330544482143	0.000267866939695491	0.00748501606807338	ENSG00000177125
290	B4GALT1-AS1	63.9003287770724	0.476859452422369	0.210494093800606	0.000244843869886802	0.00708133100767199	NA
291	ANKRD18A	54.9229963985468	-0.720439752706294	0.456345486991874	0.000163486155451696	0.00558988677673586	ENSG00000180071
292	MED17	22.9893624685852	-0.474702136276696	0.221068156126265	0.00031997044061833	0.00840874699601146	ENSG00000042429
293	GDPD5	232.442102388857	0.744872193467111	0.312492083399856	1.23502778963327e-05	0.00112813400508226	ENSG00000158555
294	RPS6KA4	1201.99954362712	0.345371814709006	0.117396796105531	0.000414113033961863	0.00988275159427904	ENSG00000162302
295	USP47	1177.93943667314	-0.325728019423837	0.107150604554253	0.00040019565022829	0.00963743888595217	ENSG00000170242
296	DRAP1	1105.96893208597	0.345778264438185	0.112579205030004	0.000279451853864047	0.00771112459256106	ENSG00000175550
297	EIF1AD	316.445784721202	-0.354172124184962	0.114036847696349	0.000224065515487016	0.00670797470003468	ENSG00000175376
298	TNKS1BP1	202.922256760121	-0.43076832857623	0.17045904837523	0.000302361558062995	0.00805308140040456	ENSG00000149115
299	CARS	1954.81979988479	-0.477954002835144	0.127922749710526	3.70479636009889e-06	0.000539231074609998	NA
300	RARRES3	475.975900123537	1.84087409020143	0.287638270456458	3.35746640120877e-12	2.22348212420051e-08	NA
301	COA4	141.083368946552	0.488443061108286	0.14484662787333	1.08362471067559e-05	0.00103256181963297	ENSG00000181924
302	UBE2L6	2497.09969247447	0.990855954615833	0.357729381628309	2.39545047368166e-06	0.000408422661811346	ENSG00000156587
303	SERPING1	812.500059119533	1.9668998175841	0.750745220378365	2.31463356953758e-06	0.000408422661811346	ENSG00000149131
304	UCP2	4371.38352313544	0.478585676924821	0.160070401800052	4.13214964472029e-05	0.00244331794840716	ENSG00000175567
305	TMEM126B	133.319218462775	0.522240757401226	0.185740341672341	3.19076882075468e-05	0.00206154795272662	ENSG00000171204
306	IFITM3	18.8007020352478	0.656029240676374	0.406648138018095	0.000198181240753822	0.00623529708753191	ENSG00000142089
307	RRP8	128.257356917263	-0.347978148798463	0.117314033902722	0.000372043363174296	0.00924524267400292	ENSG00000132275
308	PRDM10	288.733388422418	-0.309631758365954	0.0912845976585168	0.000151978550158319	0.00545040189108979	ENSG00000170325
309	DLAT	196.841197631965	0.425389245724453	0.12927124091075	4.23379433557202e-05	0.00248126575109077	ENSG00000150768
310	C2CD2L	412.134501294212	0.40553520566359	0.151582567003284	0.000331528355124135	0.00854298261404507	ENSG00000172375
311	KCNJ11	610.057372620007	-0.944729201784138	0.443469546462439	1.99015248282438e-05	0.00154149530029292	ENSG00000187486
312	AIP	680.280522450171	0.355692004446624	0.118604459062214	0.000303160035430098	0.00805308140040456	ENSG00000110711
313	TSG101	1509.11339155971	-0.362807701955759	0.114084489009284	0.000157282994043683	0.00551114618018145	ENSG00000074319
314	DYNC2H1	47.0720048948052	-0.539702275315033	0.307705277071904	0.000322108591586859	0.00842327521893632	ENSG00000187240
315	MYEOV	122.48586041251	0.716629618857665	0.280525589031384	7.82339431887004e-06	0.000854211275906905	ENSG00000172927
316	ORAOV1	147.836498729846	-0.377619302383274	0.129928321763166	0.000286136217622919	0.00781635945679012	NA
317	CARD16	1173.96346702267	0.401381639375286	0.103362861426524	7.43771855058974e-06	0.000849246398297941	ENSG00000204397
318	CASP1	4010.58764172877	0.338712567762233	0.0891857599045735	2.40838123701559e-05	0.00171500050990707	ENSG00000137752
319	NRIP3	2182.40226152932	-0.499588040885425	0.208627298114268	0.000130847585704726	0.00487507488474793	ENSG00000175352
320	MOB2	254.188123924348	-0.440861498451065	0.120603605235308	9.45064099043568e-06	0.000955524732200921	ENSG00000182208
321	C11orf86	15.3889502060993	-0.852674774216353	0.605342567119363	0.000159736565800899	0.00553850998437934	ENSG00000173237
322	AP002807.1	46.1176401610589	-0.556801637327342	0.301647338925026	0.000224358836701802	0.00670797470003468	NA
323	ACP2	461.041088307418	0.515277914140759	0.199841127125962	6.60604525613225e-05	0.00318171161518079	ENSG00000134575
324	SLC3A2	7564.70623059589	-0.459604820586899	0.136733759654851	1.88050222660316e-05	0.00147380189297981	ENSG00000168003
325	TIRAP	91.9070149268864	-0.408637475943614	0.118143014439569	3.17569071542352e-05	0.00206154795272662	ENSG00000150455
326	KMT5B	651.243857029162	-0.417346610584764	0.1109239322836	9.29704719327855e-06	0.000947226077499803	ENSG00000110066
327	FAR1	2014.56372124788	-0.298666970695205	0.0910065605161663	0.000250911856522916	0.00720895344825602	ENSG00000197601
328	TMPRSS13	38.6291150921048	0.564159029785188	0.251588666171972	7.94199194423949e-05	0.00360245490758397	ENSG00000137747
329	LMO2	912.012884769957	0.398625228623495	0.145851226706831	0.000323067105414847	0.00842327521893632	ENSG00000135363
330	ETS1	549.24574667187	-0.382758507551291	0.133059080415306	0.000286806394563986	0.00781635945679012	ENSG00000134954
331	C11orf80	144.228645753258	-0.452896677710366	0.118092847881639	3.96294738669787e-06	0.000558396150391631	ENSG00000173715
332	AP003774.3	42.853815589921	0.514202207288577	0.259245544095792	0.000261708505098945	0.0073595098726869	NA
333	ZFAND4	84.5404895985785	0.543284598110419	0.157799031206324	3.1336785462033e-06	0.000488300851111326	ENSG00000172671
334	NAMPTP1	5025.75462964463	-0.416363201382893	0.160632669740269	0.000335011539973587	0.00861597640184497	ENSG00000229644
335	AC025822.1	24.4479752358424	0.574227690645162	0.344886880922766	0.000291804212390318	0.0079037766730261	NA
336	OLAH	17.5090663480171	-0.90171734571996	0.70019052653546	0.000165687639463504	0.00564147245422649	ENSG00000152463
337	PPA1	598.320352012585	0.593969191747361	0.201805848213216	7.08858093039174e-06	0.000823581179149462	ENSG00000180817
338	DDIT4	9204.40436241157	-0.873648526738696	0.261490504370142	2.18984770952582e-07	7.43705972119729e-05	ENSG00000168209
339	TWNK	22.6669680139837	-0.84919707055595	0.520977097312366	9.76055922067988e-05	0.00409611435318057	ENSG00000107815
340	ECHS1	515.222138986408	0.363635626220533	0.120147917786565	0.00024929755004783	0.00718301228728085	ENSG00000127884
341	FAM107B	9266.65420425648	-0.457801751778764	0.141549815017548	2.9046392046112e-05	0.00194302758914522	ENSG00000065809
342	CSGALNACT2	6507.09189809924	-0.317643342905284	0.0980207472856667	0.000232301535441493	0.00685740713339085	ENSG00000169826
343	SIRT1	866.51273518421	-0.354267842357566	0.105614457660692	9.98168048659353e-05	0.00411324408144236	ENSG00000096717
344	ANKRD22	299.076399544877	2.13023344853781	0.361299182138988	2.76229253989564e-11	9.14664117272945e-08	ENSG00000152766
345	IL15RA	420.838075406772	0.563462781459827	0.309381739317497	0.000223381048551038	0.00670797470003468	ENSG00000134470
346	GOT1	127.186231272086	-0.470228516848339	0.154676666900749	4.15527945828862e-05	0.00244607450777923	ENSG00000120053
347	VTI1A	1055.18365013475	-0.368510754174375	0.0983526807515332	2.00338447065328e-05	0.00154272251824434	ENSG00000151532
348	ITGB1	4949.9372973127	-0.349155972017492	0.104165231380018	0.000107699413456407	0.00428371991360393	ENSG00000150093
349	R3HCC1L	1064.0776541803	-0.319511457279665	0.087502267095918	5.290045164133e-05	0.00274851214355764	ENSG00000166024
350	AL391684.1	16.6966961353148	-0.794099363411985	0.414836770328071	4.95519904575724e-05	0.00267884128004304	NA
351	RPARP-AS1	74.1405305376087	0.527632914946804	0.208074977005212	6.09502714144736e-05	0.00299135510316439	NA
352	BCAT1	2196.57825058441	-0.499013816193247	0.183575404656195	6.02038856548718e-05	0.00298651859737369	ENSG00000060982
353	STK38L	1405.2751947667	-0.427091173595031	0.139608849933417	8.33157328339555e-05	0.00370307678317363	ENSG00000211455
354	BCL2L14	96.7958289718915	1.04510339509493	0.59096128584704	4.81547522484537e-05	0.00266865980556807	ENSG00000121380
355	SLC38A1	673.882618990646	-0.794196852220004	0.248756939524608	4.55640493815407e-07	0.000128403368948618	ENSG00000111371
356	SLC38A2	7243.83918485406	-0.444321207019631	0.152312249047002	9.21888508258505e-05	0.0039388429973819	ENSG00000134294
357	LYZ	120510.997004992	0.376692690780056	0.12621576039777	0.000232463254276519	0.00685740713339085	ENSG00000090382
358	NAV3	62.1076149201748	-1.32384771999239	0.631732722711643	1.63666410680206e-05	0.00136750406388843	ENSG00000067798
359	AC126178.1	39.5494119521352	-0.986244819455558	0.422533620734967	1.03318085987533e-05	0.00101366522141102	NA
360	UHRF1BP1L	2141.75019610436	-0.287964756096781	0.0828292346699428	0.000141710523924759	0.00518496102039622	NA
361	KITLG	49.1935673816855	-1.01709787098408	0.457438507746724	1.45299381860206e-05	0.00126611204785423	ENSG00000049130
362	AC010203.2	41.9833828506101	-0.925571305136024	0.336394306149316	2.38447361401855e-06	0.000408422661811346	NA
363	P2RX7	1352.11466663708	0.391174921799401	0.139108020524616	0.00029821971301257	0.00797963656333635	ENSG00000089041
364	MARS	1443.33417688781	-0.405430370037366	0.133990867035719	0.000131395115969469	0.00487507488474793	NA
365	PIP4K2C	274.519713035764	0.444621422642735	0.158508785824249	0.000123149381005444	0.00466032443262031	ENSG00000166908
366	MMP19	973.344296834658	-0.923796750405395	0.462458526319404	3.04369890479765e-05	0.00198590108345048	ENSG00000123342
367	ING4	192.960115298622	0.548060694485948	0.176427640497444	8.68728073679457e-06	0.000906008136683811	ENSG00000111653
368	CORO1C	8407.73461107317	-0.210500641794708	0.0621696971426807	0.00037619449040434	0.00929607467426397	ENSG00000110880
369	VPS37B	910.042182770824	-0.351382511983643	0.109136978450869	0.000162232354033284	0.00558121436148271	ENSG00000139722
370	CSRNP2	293.966613629155	-0.352306970163228	0.103119244902293	8.27778514376842e-05	0.00369155771815531	ENSG00000110925
371	GPRC5A	438.188224907863	-0.65864486852702	0.352156395673798	9.81308973582096e-05	0.00409611435318057	ENSG00000013588
372	ATG101	248.664725711967	-0.358029073432373	0.1154775732552	0.000215872571227393	0.00658438104010005	ENSG00000123395
373	PRDM4	191.949102127593	-0.465881509717917	0.13888626748172	1.72139259939065e-05	0.00141613943968504	ENSG00000110851
374	RASSF8	121.728088429162	-0.582493300920173	0.245000262286373	4.47744898490258e-05	0.00256726458030453	ENSG00000123094
375	TXNRD1	6116.53765478551	-0.48297636124642	0.184840607677228	0.000102363016844864	0.00415889005555282	ENSG00000198431
376	LINC02416	173.589707477253	0.589467592244834	0.325086945784506	0.00018300555512064	0.00598495945079722	NA
377	TIMELESS	75.958017685481	0.441185173633861	0.183172516372856	0.000325405842725294	0.00845189257675369	ENSG00000111602
378	TNFRSF1A	2818.09709477197	-0.419916905145245	0.108652208248667	6.0395192514205e-06	0.000739849648023185	ENSG00000067182
379	SLC6A12	149.809807250041	0.903071653450893	0.265047625347248	1.70938596900684e-07	6.28911587763767e-05	ENSG00000111181
380	KDM5A	2259.99426839834	-0.326857655165318	0.106644607573919	0.000365159128277129	0.00910834774770352	ENSG00000073614
381	SOX5	258.959360347622	-1.04754268536541	0.372473162544587	2.26714300670211e-06	0.000408422661811346	ENSG00000134532
382	ATP2B1	21348.4913073145	-0.430325422582162	0.148058511267406	0.000120843890408313	0.00462540193395334	ENSG00000070961
383	CCNT1	997.994181103937	-0.345487702695763	0.114304283204696	0.000325587508746117	0.00845189257675369	ENSG00000129315
384	KRAS	635.536609550126	-0.454798102058295	0.128395730131977	1.11416471503514e-05	0.00104092261225067	ENSG00000133703
385	PIBF1	203.419551848329	-0.436464950322993	0.120061759095133	1.09302406164682e-05	0.00103407883546515	ENSG00000083535
386	SLC7A1	4222.00464170588	-0.739060547265427	0.214986219174391	2.15769142076859e-07	7.43705972119729e-05	ENSG00000139514
387	GJB2	2436.91111965436	-0.898448578906319	0.512943493203923	6.38994120640138e-05	0.00308886026564913	ENSG00000165474
388	TNFSF13B	2075.26755311182	0.437728042004245	0.170118222693252	0.000242329076240399	0.00705791610920696	ENSG00000102524
389	CYSLTR2	256.816135881106	0.638570320173547	0.227799826648125	6.37729922959425e-06	0.000760966921585368	ENSG00000152207
390	LACC1	232.296347123862	-0.811480314081412	0.228744083127123	9.34078733540313e-08	3.99092671798111e-05	ENSG00000179630
391	SLC46A3	126.392973953578	0.423347867151106	0.163209381366689	0.000295985485782822	0.00797944675122942	ENSG00000139508
392	NUP58	1762.17141161076	-0.503147381293024	0.149021444050149	8.1742511088954e-06	0.000873128676913868	ENSG00000139496
393	FLT1	7041.21298981889	-0.504413916015614	0.165465207357464	2.21064625666698e-05	0.00160879174008539	ENSG00000102755
394	GTF2F2	497.909562005948	-0.367322468070906	0.0958903149157255	1.47282986970879e-05	0.00127218832901163	ENSG00000188342
395	JDP2	1099.34626338887	-0.415527827688564	0.119552245386687	2.6891155232234e-05	0.00184545777746601	ENSG00000140044
396	PSMC1	326.989986074223	-0.253001617607138	0.0752912120875198	0.000298088231516281	0.00797963656333635	ENSG00000100764
397	GPR68	137.023087825799	-0.897855519941973	0.321266201121871	2.00074023759495e-06	0.000381868273517286	ENSG00000119714
398	ALKBH1	156.444369793644	-0.379101843873804	0.12460868031841	0.000189228992177643	0.00609814598879047	ENSG00000100601
399	SAMD4A	228.306788347969	1.18366751812385	0.346060620762501	4.36820632874605e-07	0.000125775853965742	ENSG00000020577
400	KLHL28	537.597568812515	-0.376162722415604	0.10838929194468	4.94867664865313e-05	0.00267884128004304	ENSG00000179454
401	PSME1	2788.49925211696	0.57737248205496	0.140722782171369	1.34135141013912e-07	5.51674968925344e-05	ENSG00000092010
402	PSME2	2071.11832716801	1.40859307715202	0.269358408729313	1.75895386382289e-09	2.91216799079177e-06	ENSG00000100911
403	WDR20	525.212532975804	-0.324543500484282	0.0986291191193858	0.000180926553289865	0.00594633299832321	ENSG00000140153
404	GPATCH2L	2724.7995819057	-0.294914030380965	0.0901212495354779	0.000269769772583206	0.00750651394509363	ENSG00000089916
405	DGLUCY	622.217811061323	0.469363739429826	0.14380910021836	2.15895117557874e-05	0.0015824842209048	ENSG00000133943
406	MMP14	1355.23640568293	-0.594028717192767	0.243756312770744	3.31604862535359e-05	0.00211158961744271	ENSG00000157227
407	TRIP11	341.922155464944	-0.374322624719151	0.134067079890772	0.000410428893161195	0.00983318089125698	ENSG00000100815
408	SOS2	1495.97311390239	-0.375635816625271	0.0886000503329533	2.44440752927304e-06	0.000409825034496473	ENSG00000100485
409	AREL1	1559.96020521597	-0.273769732384966	0.0757716849305294	9.82326993557249e-05	0.00409611435318057	ENSG00000119682
410	RABGGTA	353.500794959985	0.452207719757454	0.111999595746988	1.81063667534586e-06	0.000357938548730684	ENSG00000100949
411	STRN3	1050.02633816951	-0.463884513749105	0.1130015527919	1.12885171798826e-06	0.000249194016745908	ENSG00000196792
412	CEP170B	27.2996395985464	-0.787205437295959	0.421338502303238	5.80874826573566e-05	0.00291427540832079	ENSG00000099814
413	TMEM229B	200.642428496115	0.804157310329634	0.461631241205412	8.04702101705249e-05	0.00361297604646984	ENSG00000198133
414	HECTD1	949.930853643812	-0.352565032062559	0.0774469242711495	8.01020800357947e-07	0.000196502451773079	ENSG00000092148
415	KLC1	423.025215975581	-0.691066547829448	0.197120900976411	2.52955660833173e-07	8.17170177496434e-05	ENSG00000126214
416	ZFYVE1	604.314064652904	-0.540126020288289	0.169274895224554	7.63062691878906e-06	0.000854211275906905	ENSG00000165861
417	PSEN1	6231.11623854932	-0.385443411138325	0.122188018334867	0.000122389433547378	0.0046448368118482	ENSG00000080815
418	DHRS4-AS1	42.932128498645	0.45174299798372	0.174350858620106	0.000182936291535431	0.00598495945079722	ENSG00000215256
419	WARS	4079.18087325977	0.628951411801476	0.267422452032174	2.97686184145309e-05	0.00197675987652241	NA
420	EVL	533.568961935787	0.561056681405033	0.255120079816197	9.18800173850468e-05	0.00393835220150467	ENSG00000196405
421	FMN1	2431.76112070012	-0.516588461283147	0.182420266280857	3.31494353809944e-05	0.00211158961744271	ENSG00000248905
422	PSMA4	1334.32869658683	0.546777845257201	0.144273773233499	8.39542347194061e-07	0.000198566756939024	ENSG00000041357
423	SNUPN	177.405634594631	-0.484734568510578	0.160543672045911	3.40839162167503e-05	0.00212944089759838	ENSG00000169371
424	LINC01579	12.1843782998446	-0.787636398541522	0.589758750206963	0.000224164687339087	0.00670797470003468	NA
425	TCF12	2103.12197811515	-0.380233753186916	0.124592001923477	0.000180846895257058	0.00594633299832321	ENSG00000140262
426	LYSMD2	396.256126446084	0.478134845418098	0.20151619540515	0.000191603135626135	0.00613136045575397	ENSG00000140280
427	ZFAND6	1129.67429105949	-0.281805908771429	0.0854110651991922	0.000281849846556576	0.00774502327311588	ENSG00000086666
428	TYRO3	15.382332111421	-0.785890932045495	0.452590153292534	8.58966696709794e-05	0.00378231232122706	ENSG00000092445
429	GABPB1	681.717451837355	-0.333803229604044	0.101950854458721	0.000170508678306548	0.00570311916296524	ENSG00000104064
430	C15orf48	186.842701819139	0.562853215795889	0.322565783368505	0.000267141002164311	0.00748051284073214	ENSG00000166920
431	HAPLN3	65.8983655799442	2.35058896632684	0.598888025066262	8.40138793429395e-08	3.82517398011008e-05	ENSG00000140511
432	TM6SF1	13.2328279649417	-1.07047831847144	0.480086448360164	1.41446895498606e-05	0.00124897608725269	ENSG00000136404
433	FAM214A	194.489667024222	-0.360292776525216	0.123098287806012	0.00035001467774881	0.00891527770535189	NA
434	TLNRD1	3472.62297662406	-0.462048541054938	0.156757499466455	6.22331692990609e-05	0.00303043502708111	ENSG00000140406
435	IVD	168.562474830002	0.47463369965333	0.151801445491025	2.98491487583603e-05	0.00197675987652241	ENSG00000128928
436	CHAC1	494.895583292782	-1.45667853563306	0.316128068197575	2.25614565477539e-08	1.57277101039474e-05	ENSG00000128965
437	INO80	1165.39439939632	-0.261936141245823	0.0782118127773602	0.000286637923243161	0.00781635945679012	ENSG00000128908
438	SV2B	23.8404695860619	-0.747490532520434	0.514123066606741	0.000201173845577324	0.00628600947733766	ENSG00000185518
439	EIF3J-AS1	28.5506143373984	-0.446803928657114	0.17065428913395	0.000187011182044081	0.0060561445138725	NA
440	B2M	68818.2586729041	0.489758822798149	0.144075938499747	9.67882783627347e-06	0.000971182384026077	ENSG00000166710
441	FAM219B	95.5807844335893	-0.373679885877159	0.131799225635884	0.000369472190429575	0.00919860744781903	ENSG00000178761
442	THBS1	19763.9751259513	-2.40341211111558	0.398643135608135	5.555567333813e-12	2.45278297787844e-08	ENSG00000137801
443	MT2A	243.469582800354	0.7786470022561	0.489709003101926	0.000130583172761893	0.00487507488474793	ENSG00000125148
444	AC026461.3	43.4148462730107	0.936251579536263	0.451900518065605	2.39965759617417e-05	0.00171500050990707	NA
445	IL27	156.402586669466	0.960228387558858	0.429066272325749	1.40805575701624e-05	0.00124897608725269	ENSG00000197272
446	AARS	599.569457905286	-0.488316087497079	0.187818034678435	9.6663072235814e-05	0.00408890228535247	NA
447	KARS	1585.89401076101	0.384386813494061	0.107032196899312	2.86361929706136e-05	0.00192531155277044	NA
448	EXOC3L1	19.1980548776237	0.587918994944496	0.389735616339647	0.000374295065604029	0.00928377929574039	ENSG00000179044
449	ZNF778	38.9106832487951	-0.483333874189928	0.232407579626194	0.000322255118216426	0.00842327521893632	ENSG00000170100
450	FOPNL	311.680939076314	0.409639394595594	0.112310637053296	1.60478101550377e-05	0.00135801731271673	NA
451	ZNF688	82.6707169459047	0.468022901265308	0.201434869623137	0.000249466640403865	0.00718301228728085	ENSG00000229809
452	AP1G1	3957.06260966671	-0.336841205864344	0.0833121702405941	9.16101682376734e-06	0.000940602076207739	ENSG00000166747
453	C16orf72	4189.34761570281	-0.238499885094964	0.0701399953265185	0.00029131481157759	0.0079037766730261	NA
454	CYB5B	445.046079190147	0.30861410959687	0.0952709586736021	0.000259119103300214	0.00731776657401137	ENSG00000103018
455	POLR3K	52.2077559203704	0.780259926240725	0.303467873985958	5.49947661940005e-06	0.000687175168150507	ENSG00000161980
456	TMEM219	955.412702922015	0.381720425394565	0.126341041125093	0.000193445329161621	0.00615261425303443	ENSG00000149932
457	PSMB10	499.883300099792	0.785766906585526	0.166498026370956	3.23069598003716e-10	8.55811365111844e-07	ENSG00000205220
458	ZC3H18	1271.54780630616	-0.440027342056761	0.164836872526654	0.000186334048321132	0.00604900605395441	ENSG00000158545
459	IRF8	4552.25833781646	0.785476326187816	0.141931734224599	3.0205900401994e-12	2.22348212420051e-08	ENSG00000140968
460	AC092723.4	295.314201467626	1.6018770134518	0.413858044790448	2.59254993058593e-07	8.17579138824064e-05	NA
461	NQO1	116.897610909678	-0.391652485001959	0.144325555141935	0.000380271582751933	0.00936189054563077	ENSG00000181019
462	KIFC3	160.795115527747	-0.957915504948932	0.308734684281862	6.59567094954021e-07	0.000178285023931959	ENSG00000140859
463	COA3	191.794126660213	0.442356857664455	0.162380648362388	0.0001568178948435	0.00550942444881208	ENSG00000183978
464	GNGT2	157.014115375001	0.53194045229512	0.235053517907785	0.000112309954071511	0.00440102172093835	ENSG00000167083
